,,
optimal,41, 359ms
,,
optimal,43, 248ms
,,
optimal,35, 238ms
,,
optimal,38, 2s
,,
optimal,34, 595ms
,,
optimal,40, 261ms
,,
optimal,33, 279ms
,,
optimal,37, 536ms
,,
optimal,32, 1s
,,
optimal,39, 2s
,,
optimal,30, 324ms
,,
optimal,42, 209ms
,,
optimal,35, 241ms
,,
optimal,36, 222ms
,,
optimal,26, 1s
,,
optimal,37, 223ms
,,
optimal,28, 240ms
,,
optimal,35, 385ms
,,
optimal,30, 293ms
,,
optimal,29, 337ms
,,
optimal,28, 266ms
,,
optimal,31, 531ms
,,
optimal,29, 231ms
,,
optimal,30, 250ms
,,
optimal,32, 372ms
,,
optimal,26, 392ms
,,
optimal,27, 275ms
,,
optimal,44, 205ms
,,
optimal,28, 292ms
,,
optimal,33, 213ms
,,
optimal,34, 274ms
,,
optimal,38, 237ms
,,
optimal,41, 240ms
,,
optimal,31, 232ms
,,
optimal,27, 300ms
,,
optimal,34, 785ms
,,
optimal,33, 205ms
,,
optimal,29, 268ms
,,
optimal,25, 406ms
,,
optimal,35, 209ms
,,
optimal,36, 254ms
,,
optimal,35, 171ms
,,
satisfiable,41, 31s
,,
satisfiable,43, 30s
,,
satisfiable,48, 30s
,,
satisfiable,43, 31s
,,
satisfiable,52, 31s
,,
satisfiable,42, 30s
,,
satisfiable,48, 31s
,,
satisfiable,48, 31s
,,
satisfiable,49, 30s
,,
satisfiable,43, 31s
,,
optimal,33, 316ms
,,
optimal,37, 309ms
,,
optimal,40, 239ms
,,
optimal,30, 8s
,,
optimal,37, 7s
,,
optimal,33, 507ms
,,
optimal,33, 1s
,,
optimal,43, 4s
,,
satisfiable,37, 31s
,,
optimal,40, 3s
,,
optimal,39, 220ms
,,
optimal,42, 341ms
,,
optimal,29, 204ms
,,
optimal,29, 440ms
,,
optimal,38, 553ms
,,
optimal,26, 290ms
,,
optimal,34, 1s
,,
optimal,28, 420ms
,,
optimal,38, 707ms
,,
optimal,34, 286ms
,,
optimal,28, 871ms
,,
optimal,28, 295ms
,,
optimal,30, 603ms
,,
optimal,35, 291ms
,,
optimal,24, 304ms
,,
optimal,25, 226ms
,,
optimal,31, 201ms
,,
optimal,32, 333ms
,,
optimal,28, 403ms
,,
optimal,37, 290ms
,,
optimal,33, 622ms
,,
optimal,30, 570ms
,,
optimal,49, 243ms
,,
optimal,35, 253ms
,,
optimal,37, 229ms
,,
optimal,37, 232ms
,,
optimal,31, 416ms
,,
optimal,36, 252ms
,,
optimal,34, 776ms
,,
optimal,33, 220ms
,,
optimal,28, 214ms
,,
optimal,30, 203ms
,,
optimal,37, 1s
,,
optimal,43, 221ms
,,
optimal,34, 3s
,,
optimal,37, 248ms
,,
optimal,37, 260ms
,,
optimal,22, 238ms
,,
optimal,27, 267ms
,,
optimal,25, 210ms
,,
optimal,32, 191ms
,,
optimal,27, 2s
,,
optimal,23, 212ms
,,
optimal,27, 276ms
,,
optimal,51, 210ms
,,
optimal,33, 238ms
,,
optimal,38, 178ms
,,
optimal,26, 226ms
,,
optimal,33, 248ms
,,
optimal,35, 218ms
,,
optimal,32, 279ms
,,
optimal,29, 233ms
,,
optimal,23, 263ms
,,
optimal,22, 209ms
,,
optimal,29, 215ms
,,
optimal,30, 211ms
,,
optimal,30, 215ms
,,
optimal,30, 215ms
,,
optimal,26, 225ms
,,
optimal,31, 210ms
,,
optimal,42, 22s
,,
optimal,37, 4s
,,
optimal,38, 13s
,,
optimal,34, 3s
,,
optimal,44, 29s
,,
satisfiable,49, 31s
,,
satisfiable,43, 31s
,,
satisfiable,40, 31s
,,
satisfiable,39, 30s
,,
satisfiable,42, 30s
,,
optimal,33, 845ms
,,
optimal,29, 6s
,,
optimal,28, 4s
,,
optimal,22, 374ms
,,
optimal,30, 253ms
,,
optimal,28, 266ms
,,
optimal,30, 226ms
,,
optimal,39, 203ms
,,
optimal,31, 261ms
,,
optimal,28, 451ms
,,
optimal,29, 276ms
,,
optimal,29, 272ms
,,
optimal,31, 300ms
,,
optimal,28, 1s
,,
optimal,41, 953ms
,,
optimal,24, 594ms
,,
optimal,25, 204ms
,,
optimal,44, 192ms
,,
optimal,44, 207ms
,,
optimal,27, 210ms
,,
optimal,21, 259ms
,,
optimal,39, 234ms
,,
optimal,31, 245ms
,,
optimal,34, 170ms
,,
optimal,32, 818ms
,,
optimal,29, 213ms
,,
optimal,26, 217ms
,,
optimal,30, 198ms
,,
optimal,29, 208ms
,,
optimal,33, 192ms
,,
optimal,30, 276ms
,,
optimal,32, 218ms
,,
optimal,32, 597ms
,,
optimal,29, 429ms
,,
optimal,29, 791ms
,,
optimal,27, 224ms
,,
optimal,23, 312ms
,,
optimal,27, 191ms
,,
optimal,29, 244ms
,,
optimal,26, 234ms
,,
optimal,30, 194ms
,,
optimal,27, 200ms
,,
optimal,32, 185ms
,,
optimal,31, 212ms
,,
optimal,27, 204ms
,,
optimal,28, 211ms
,,
optimal,24, 185ms
,,
optimal,26, 278ms
,,
optimal,28, 203ms
,,
optimal,30, 198ms
,,
optimal,24, 197ms
,,
optimal,29, 215ms
,,
optimal,23, 240ms
,,
optimal,34, 199ms
,,
optimal,25, 182ms
,,
optimal,28, 209ms
,,
optimal,27, 199ms
,,
optimal,34, 209ms
,,
optimal,26, 776ms
,,
optimal,34, 183ms
,,
optimal,22, 2s
,,
optimal,23, 237ms
,,
optimal,38, 182ms
,,
optimal,39, 199ms
,,
optimal,23, 200ms
,,
optimal,34, 188ms
,,
optimal,36, 271ms
,,
optimal,25, 903ms
,,
optimal,29, 184ms
,,
optimal,31, 187ms
,,
optimal,37, 1s
,,
optimal,41, 5s
,,
optimal,36, 3s
,,
optimal,39, 6s
,,
optimal,38, 20s
,,
optimal,39, 13s
,,
satisfiable,35, 30s
,,
optimal,44, 4s
,,
optimal,46, 5s
,,
satisfiable,44, 30s
,,
optimal,26, 344ms
,,
optimal,26, 391ms
,,
optimal,33, 999ms
,,
optimal,26, 1s
,,
optimal,33, 285ms
,,
optimal,42, 241ms
,,
optimal,36, 274ms
,,
optimal,27, 282ms
,,
optimal,38, 237ms
,,
optimal,26, 222ms
,,
optimal,29, 2s
,,
optimal,27, 193ms
,,
optimal,30, 204ms
,,
optimal,24, 207ms
,,
optimal,31, 203ms
,,
optimal,37, 233ms
,,
optimal,39, 216ms
,,
optimal,26, 207ms
,,
optimal,31, 177ms
,,
optimal,25, 220ms
,,
optimal,25, 222ms
,,
optimal,36, 201ms
,,
optimal,23, 179ms
,,
optimal,34, 213ms
,,
optimal,25, 207ms
,,
optimal,36, 1s
,,
optimal,29, 191ms
,,
optimal,34, 190ms
,,
optimal,23, 3s
,,
optimal,31, 198ms
